SL Malinga ,"{'AD Mathews': [2, 1, 0, 0, 1, 0, 0, 0, 5, 4], 'Imran Tahir': [4, 1, 0, 0, 0, 0, 0, 0, 1, 5], 'NM Coulter-Nile': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1]}"
RR Rossouw ,"{'A Nehra': [6, 4, 0, 0, 0, 0, 0, 0, 4, 10], 'MM Sharma': [2, 0, 2, 0, 2, 0, 2, 0, 24, 8], 'Harbhajan Singh': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2]}"
M Vijay ,"{'MM Sharma': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'Bipul Sharma': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'JP Faulkner': [4, 4, 2, 0, 1, 0, 0, 0, 12, 11], 'A Nehra': [8, 2, 1, 0, 2, 0, 0, 0, 12, 13], 'DJ Muthuswami': [10, 4, 2, 0, 2, 0, 2, 0, 28, 20], 'MA Starc': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'Harbhajan Singh': [6, 6, 1, 1, 0, 0, 0, 0, 11, 14], 'SL Malinga': [2, 1, 0, 0, 1, 0, 0, 0, 5, 4], 'STR Binny': [8, 1, 0, 0, 0, 0, 2, 0, 13, 11], 'I Sharma': [1, 0, 0, 0, 1, 0, 0, 0, 4, 2], 'MJ McClenaghan': [1, 1, 0, 1, 2, 0, 0, 0, 12, 5], 'NM Coulter-Nile': [8, 2, 0, 0, 0, 0, 0, 0, 2, 10], 'RA Jadeja': [3, 3, 0, 0, 1, 0, 0, 0, 7, 7], 'HV Patel': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'J Botha': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'SP Narine': [5, 2, 0, 0, 1, 0, 0, 0, 6, 8], 'PV Tambe': [2, 5, 2, 0, 0, 0, 0, 0, 9, 9], 'S Aravind': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'KV Sharma': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'B Kumar': [8, 3, 0, 0, 1, 0, 0, 0, 7, 12], 'TG Southee': [2, 1, 1, 1, 2, 0, 0, 0, 14, 7], 'TA Boult': [8, 3, 1, 1, 2, 0, 1, 0, 22, 16], 'J Suchith': [3, 9, 1, 0, 2, 0, 1, 0, 25, 16], 'DS Kulkarni': [7, 2, 0, 0, 1, 0, 0, 0, 6, 10], 'UT Yadav': [12, 1, 0, 0, 3, 0, 1, 0, 19, 17], 'AD Mathews': [4, 0, 0, 0, 2, 0, 0, 0, 8, 6], 'P Suyal': [4, 0, 0, 0, 0, 0, 0, 0, 0, 4], 'CH Morris': [13, 1, 3, 0, 0, 0, 3, 0, 25, 20], 'MC Henriques': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'R Vinay Kumar': [12, 3, 1, 0, 4, 0, 0, 0, 21, 20], 'R Ashwin': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'AD Russell': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'IC Pandey': [2, 2, 1, 0, 1, 0, 1, 0, 14, 7]}"
MEK Hussey ,"{'D Wiese': [3, 7, 0, 0, 1, 0, 0, 0, 11, 11], 'Sandeep Sharma': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'HV Patel': [2, 2, 0, 0, 1, 0, 0, 0, 6, 5], 'YS Chahal': [3, 6, 0, 1, 0, 0, 2, 0, 21, 12], 'MA Starc': [3, 5, 0, 0, 0, 0, 0, 0, 5, 8], 'R Vinay Kumar': [4, 1, 0, 0, 1, 0, 1, 0, 11, 7], 'S Aravind': [2, 5, 2, 0, 1, 0, 0, 0, 13, 10], 'MJ McClenaghan': [3, 2, 0, 0, 1, 0, 0, 0, 6, 6], 'SL Malinga': [4, 3, 0, 0, 0, 0, 0, 0, 3, 7]}"
D Wiese ,"{'MM Sharma': [3, 4, 0, 0, 1, 0, 2, 0, 20, 10], 'DJ Bravo': [12, 10, 1, 0, 5, 0, 1, 0, 38, 29], 'AD Russell': [0, 3, 1, 0, 0, 0, 0, 0, 5, 4], 'SR Watson': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'AR Patel': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'A Nehra': [8, 7, 1, 0, 0, 0, 0, 0, 9, 16], 'KA Pollard': [2, 4, 2, 0, 2, 0, 0, 0, 16, 10], 'DS Kulkarni': [3, 0, 0, 0, 2, 0, 0, 0, 8, 5], 'UT Yadav': [0, 2, 1, 0, 0, 0, 0, 0, 4, 3], 'HH Pandya': [0, 4, 0, 0, 2, 0, 2, 0, 24, 8], 'PV Tambe': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'MJ McClenaghan': [2, 2, 0, 0, 6, 0, 0, 0, 26, 10], 'SL Malinga': [4, 2, 0, 0, 0, 0, 0, 0, 2, 6], 'Anureet Singh': [1, 3, 0, 0, 0, 0, 0, 0, 3, 4], 'Harbhajan Singh': [6, 2, 0, 0, 2, 0, 0, 0, 10, 10], 'JJ Bumrah': [0, 4, 0, 0, 0, 0, 2, 0, 16, 6], 'RA Jadeja': [0, 6, 0, 0, 0, 0, 0, 0, 6, 6]}"
PA Patel ,"{'MM Sharma': [2, 4, 1, 0, 3, 0, 0, 0, 18, 10], 'AR Patel': [1, 4, 1, 0, 0, 0, 0, 0, 6, 6], 'D Wiese': [6, 0, 0, 0, 0, 0, 0, 0, 0, 6], 'A Nehra': [7, 2, 0, 0, 3, 0, 0, 0, 14, 12], 'DJ Muthuswami': [4, 1, 0, 1, 0, 0, 0, 0, 4, 6], 'MA Starc': [2, 2, 1, 0, 3, 0, 0, 0, 16, 8], 'AD Mathews': [5, 0, 0, 0, 2, 0, 1, 0, 14, 8], 'M Vijay': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'Karanveer Singh': [2, 4, 2, 0, 0, 0, 0, 0, 8, 8], 'NM Coulter-Nile': [2, 3, 1, 0, 1, 0, 0, 0, 9, 7], 'RA Jadeja': [1, 4, 1, 0, 1, 0, 0, 0, 10, 7], 'DJ Bravo': [1, 1, 1, 0, 0, 0, 0, 0, 3, 3], 'Anureet Singh': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'Sandeep Sharma': [5, 1, 0, 0, 1, 0, 0, 0, 5, 7], 'AN Ahmed': [8, 4, 0, 0, 4, 0, 0, 0, 20, 16], 'TA Boult': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'S Aravind': [0, 3, 0, 0, 0, 0, 0, 0, 3, 3], 'KV Sharma': [2, 3, 0, 0, 2, 0, 0, 0, 11, 7], 'GJ Maxwell': [0, 1, 0, 0, 0, 0, 1, 0, 7, 2], 'B Kumar': [7, 4, 0, 0, 4, 0, 0, 0, 20, 15], 'JP Duminy': [1, 1, 0, 0, 2, 0, 0, 0, 9, 4], 'TG Southee': [2, 3, 0, 0, 1, 0, 0, 0, 7, 6], 'P Negi': [3, 5, 2, 0, 2, 0, 1, 0, 23, 13], 'Iqbal Abdulla': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'Z Khan': [5, 0, 1, 1, 0, 0, 0, 0, 5, 7], 'MG Johnson': [1, 2, 1, 0, 3, 0, 2, 0, 28, 9], 'DS Kulkarni': [5, 3, 0, 0, 4, 0, 0, 0, 19, 12], 'DW Steyn': [7, 6, 0, 0, 3, 0, 0, 0, 18, 16], 'Shakib Al Hasan': [3, 1, 0, 0, 1, 0, 0, 0, 5, 5], 'STR Binny': [4, 2, 2, 0, 0, 0, 0, 0, 6, 8], 'CH Morris': [2, 0, 0, 2, 2, 0, 0, 0, 14, 6], 'MC Henriques': [3, 4, 0, 0, 2, 0, 0, 0, 12, 9], 'UT Yadav': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'VR Aaron': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'P Kumar': [3, 1, 0, 0, 1, 0, 0, 0, 5, 5], 'R Ashwin': [10, 5, 0, 1, 1, 0, 0, 0, 12, 17], 'M Morkel': [0, 3, 2, 0, 1, 0, 0, 0, 11, 6], 'J Theron': [1, 1, 0, 0, 2, 0, 0, 0, 9, 4]}"
KK Nair ,"{'AR Patel': [1, 0, 0, 0, 2, 0, 1, 0, 14, 4], 'D Wiese': [4, 4, 0, 0, 1, 0, 0, 0, 8, 9], 'Shivam Sharma': [0, 2, 4, 0, 2, 0, 0, 0, 18, 8], 'AD Mathews': [3, 4, 1, 0, 1, 0, 0, 0, 10, 9], 'I Sharma': [4, 0, 0, 0, 0, 0, 0, 0, 0, 4], 'MJ McClenaghan': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'A Mishra': [7, 5, 4, 0, 6, 0, 0, 0, 37, 22], 'RA Jadeja': [3, 4, 0, 0, 0, 0, 0, 0, 4, 7], 'DJ Bravo': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'NM Coulter-Nile': [2, 1, 1, 0, 0, 0, 1, 0, 9, 5], 'Anureet Singh': [6, 1, 0, 0, 0, 0, 0, 0, 1, 7], 'Azhar Mahmood': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'HV Patel': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'Sandeep Sharma': [5, 5, 0, 0, 0, 0, 2, 0, 17, 12], 'S Aravind': [1, 0, 1, 0, 0, 0, 0, 0, 2, 2], 'KV Sharma': [3, 3, 1, 0, 0, 0, 0, 0, 5, 7], 'RS Bopara': [6, 0, 0, 0, 0, 0, 0, 0, 0, 6], 'Imran Tahir': [1, 1, 2, 0, 0, 0, 0, 0, 5, 4], 'P Negi': [2, 2, 0, 0, 1, 0, 0, 0, 6, 5], 'Iqbal Abdulla': [2, 2, 0, 0, 0, 0, 1, 0, 8, 5], 'Z Khan': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'MG Johnson': [0, 4, 2, 0, 0, 0, 0, 0, 8, 6], 'YS Chahal': [2, 3, 0, 0, 1, 0, 0, 0, 7, 6], 'UT Yadav': [1, 1, 0, 0, 2, 0, 0, 0, 9, 4], 'SL Malinga': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'MC Henriques': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'GS Sandhu': [2, 1, 2, 0, 2, 0, 1, 0, 19, 8], 'R Vinay Kumar': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2], 'P Kumar': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'M Morkel': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'V Kohli': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'AD Russell': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2]}"
RN ten Doeschate ,"{'Imran Tahir': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'MM Sharma': [2, 3, 0, 0, 0, 0, 0, 0, 3, 5], 'DJ Bravo': [4, 4, 1, 0, 2, 0, 1, 0, 20, 12], 'Bipul Sharma': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'D Wiese': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'A Nehra': [1, 4, 0, 0, 1, 0, 1, 0, 14, 7], 'SK Raina': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'HV Patel': [2, 0, 0, 0, 1, 0, 1, 0, 10, 4], 'Sandeep Sharma': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'MA Starc': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'KV Sharma': [0, 1, 1, 0, 0, 0, 0, 0, 3, 2], 'A Mishra': [0, 0, 2, 0, 0, 0, 0, 0, 4, 2], 'MC Henriques': [1, 1, 1, 0, 0, 0, 0, 0, 3, 3]}"
P Kumar ,"{'NM Coulter-Nile': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'AD Russell': [4, 0, 0, 0, 0, 0, 0, 0, 0, 4], 'J Botha': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'R Vinay Kumar': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'UT Yadav': [1, 1, 1, 0, 0, 0, 0, 0, 3, 3], 'MJ McClenaghan': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'SL Malinga': [3, 2, 0, 0, 0, 0, 0, 0, 2, 5], 'GB Hogg': [2, 3, 0, 0, 1, 0, 0, 0, 7, 6], 'KA Pollard': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1]}"
RV Uthappa ,"{'MM Sharma': [6, 5, 1, 0, 5, 0, 0, 0, 27, 17], 'JA Morkel': [4, 1, 1, 0, 2, 0, 0, 0, 11, 8], 'RG More': [1, 7, 7, 0, 1, 0, 0, 0, 25, 16], 'Bipul Sharma': [3, 3, 0, 0, 0, 0, 0, 0, 3, 6], 'D Wiese': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'A Nehra': [5, 5, 1, 1, 5, 0, 1, 0, 36, 18], 'BE Hendricks': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'DJ Muthuswami': [4, 2, 0, 0, 2, 0, 0, 0, 10, 8], 'Imran Tahir': [0, 1, 1, 0, 0, 0, 0, 0, 3, 2], 'MA Starc': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'Harbhajan Singh': [2, 0, 0, 0, 0, 0, 1, 0, 6, 3], 'SL Malinga': [7, 3, 1, 0, 1, 0, 0, 0, 9, 12], 'MJ McClenaghan': [2, 3, 0, 0, 1, 0, 0, 0, 7, 6], 'A Mishra': [7, 0, 0, 0, 0, 0, 0, 0, 0, 7], 'RA Jadeja': [1, 3, 0, 0, 1, 0, 0, 0, 7, 5], 'DJ Bravo': [1, 2, 1, 0, 0, 0, 0, 0, 4, 4], 'NM Coulter-Nile': [8, 6, 0, 0, 2, 0, 0, 0, 14, 16], 'Anureet Singh': [1, 4, 1, 0, 3, 0, 0, 0, 18, 9], 'HV Patel': [5, 2, 0, 0, 4, 0, 0, 0, 18, 11], 'Sandeep Sharma': [10, 4, 2, 0, 3, 0, 0, 0, 20, 19], 'AN Ahmed': [3, 5, 1, 0, 0, 0, 0, 0, 7, 9], 'KV Sharma': [5, 8, 3, 0, 0, 0, 0, 0, 14, 16], 'B Kumar': [4, 7, 0, 0, 2, 1, 0, 0, 20, 14], 'JP Duminy': [1, 1, 0, 0, 0, 0, 1, 0, 7, 3], 'CJ Anderson': [2, 1, 0, 0, 0, 0, 1, 0, 7, 4], 'P Negi': [2, 6, 1, 0, 0, 0, 0, 0, 8, 9], 'Z Khan': [6, 3, 0, 0, 2, 0, 0, 0, 11, 11], 'YS Chahal': [1, 5, 1, 0, 0, 0, 0, 0, 7, 7], 'DS Kulkarni': [2, 0, 0, 0, 1, 0, 0, 0, 4, 3], 'DW Steyn': [4, 7, 2, 0, 1, 0, 2, 0, 27, 16], 'AD Mathews': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'CH Morris': [1, 1, 0, 0, 1, 0, 0, 0, 5, 3], 'MC Henriques': [3, 3, 0, 0, 0, 0, 0, 0, 3, 6], 'BB Sran': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2], 'DJG Sammy': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'R Vinay Kumar': [5, 1, 0, 0, 1, 0, 0, 0, 5, 7], 'VR Aaron': [2, 4, 1, 0, 2, 0, 0, 0, 14, 9], 'P Kumar': [2, 3, 0, 0, 4, 0, 2, 0, 31, 11], 'R Ashwin': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'SA Abbott': [1, 3, 1, 0, 1, 0, 0, 0, 9, 6], 'IC Pandey': [1, 2, 0, 0, 1, 0, 1, 0, 12, 5]}"
NV Ojha ,"{'MM Sharma': [0, 1, 0, 0, 2, 0, 0, 0, 9, 3], 'RG More': [1, 1, 0, 0, 1, 0, 1, 0, 11, 4], 'AR Patel': [2, 2, 1, 0, 0, 0, 0, 0, 4, 5], 'JP Faulkner': [6, 3, 0, 0, 5, 0, 0, 0, 23, 14], 'A Nehra': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'BE Hendricks': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'AD Mathews': [2, 6, 2, 0, 2, 0, 0, 0, 18, 12], 'NM Coulter-Nile': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'DJ Bravo': [5, 1, 1, 0, 0, 0, 0, 0, 3, 7], 'Anureet Singh': [6, 4, 0, 0, 2, 0, 0, 0, 12, 12], 'PV Tambe': [10, 0, 4, 0, 0, 0, 0, 0, 8, 14], 'TG Southee': [4, 2, 2, 0, 0, 0, 0, 0, 6, 8], 'Imran Tahir': [2, 4, 0, 0, 0, 0, 0, 0, 4, 6], 'M Vijay': [0, 3, 0, 0, 0, 0, 0, 0, 3, 3], 'MG Johnson': [1, 2, 1, 0, 0, 0, 0, 0, 4, 4], 'J Suchith': [3, 2, 2, 0, 0, 0, 0, 0, 6, 7], 'DS Kulkarni': [8, 2, 0, 0, 0, 0, 0, 0, 2, 10], 'UT Yadav': [9, 2, 0, 0, 0, 0, 4, 0, 26, 15], 'STR Binny': [2, 6, 0, 0, 0, 0, 0, 0, 6, 8], 'CH Morris': [9, 4, 0, 0, 2, 0, 0, 0, 12, 15], 'SR Watson': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'R Dhawan': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'R Vinay Kumar': [0, 3, 0, 0, 0, 0, 0, 0, 3, 3], 'R Ashwin': [2, 3, 1, 0, 0, 0, 1, 0, 11, 7], 'M Morkel': [0, 2, 0, 0, 2, 0, 0, 0, 10, 4], 'IC Pandey': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1]}"
DA Warner ,"{'MM Sharma': [2, 5, 1, 0, 5, 0, 2, 0, 39, 15], 'RG More': [0, 2, 0, 0, 2, 0, 0, 0, 10, 4], 'YK Pathan': [2, 8, 0, 0, 2, 0, 2, 0, 28, 14], 'D Wiese': [1, 3, 0, 0, 2, 0, 0, 0, 11, 6], 'J Botha': [12, 8, 2, 0, 6, 0, 0, 0, 36, 28], 'A Nehra': [2, 7, 1, 0, 4, 0, 0, 0, 25, 14], 'BE Hendricks': [2, 4, 2, 0, 0, 0, 1, 0, 14, 9], 'DJ Muthuswami': [4, 0, 4, 0, 8, 0, 0, 0, 40, 16], 'MA Starc': [1, 5, 2, 0, 1, 0, 0, 0, 13, 9], 'Harbhajan Singh': [2, 0, 0, 0, 1, 0, 0, 0, 4, 3], 'PP Chawla': [0, 2, 0, 0, 2, 0, 0, 0, 10, 4], 'MJ McClenaghan': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'NM Coulter-Nile': [10, 5, 4, 0, 0, 0, 1, 0, 19, 20], 'Gurkeerat Singh': [3, 3, 1, 0, 2, 0, 1, 0, 19, 10], 'AR Patel': [5, 7, 0, 0, 1, 0, 2, 0, 23, 15], 'DJ Bravo': [3, 4, 4, 0, 0, 0, 0, 0, 12, 11], 'Anureet Singh': [7, 2, 0, 0, 4, 0, 1, 0, 24, 14], 'HV Patel': [2, 0, 1, 0, 4, 0, 1, 0, 24, 8], 'Sandeep Sharma': [15, 3, 0, 1, 5, 0, 0, 0, 26, 24], 'AN Ahmed': [4, 2, 0, 0, 0, 0, 1, 0, 8, 7], 'SP Narine': [14, 4, 8, 0, 2, 0, 4, 0, 52, 32], 'GJ Maxwell': [3, 3, 0, 0, 0, 0, 0, 0, 3, 6], 'JP Duminy': [6, 4, 0, 0, 0, 0, 0, 0, 4, 10], 'TG Southee': [2, 4, 0, 0, 0, 0, 2, 0, 16, 8], 'DJ Hooda': [3, 0, 0, 0, 2, 0, 0, 0, 8, 5], 'M Vijay': [3, 4, 1, 0, 0, 0, 0, 0, 6, 8], 'Z Khan': [3, 1, 0, 1, 0, 0, 0, 0, 4, 5], 'MG Johnson': [0, 2, 0, 0, 4, 0, 1, 0, 24, 7], 'YS Chahal': [2, 4, 1, 0, 1, 0, 2, 0, 22, 10], 'J Yadav': [1, 2, 0, 0, 1, 0, 0, 0, 6, 4], 'DS Kulkarni': [5, 3, 0, 0, 0, 0, 0, 0, 3, 8], 'UT Yadav': [6, 6, 4, 0, 1, 0, 2, 0, 30, 19], 'SL Malinga': [3, 3, 0, 0, 2, 0, 0, 0, 11, 8], 'CH Morris': [13, 1, 1, 0, 7, 0, 0, 0, 31, 22], 'SR Watson': [1, 0, 0, 0, 2, 0, 0, 0, 8, 3], 'SK Raina': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'DJG Sammy': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'VR Aaron': [3, 1, 0, 0, 2, 0, 1, 0, 15, 7], 'AB Dinda': [1, 5, 1, 0, 0, 0, 0, 0, 7, 7], 'R Ashwin': [4, 7, 1, 0, 0, 0, 0, 0, 9, 12], 'SA Abbott': [0, 1, 1, 0, 1, 0, 0, 0, 7, 3], 'M Morkel': [4, 6, 0, 0, 6, 0, 0, 0, 30, 16], 'IC Pandey': [6, 2, 0, 0, 1, 0, 2, 0, 18, 11]}"
DJ Bravo ,"{'JA Morkel': [1, 2, 0, 0, 0, 0, 0, 0, 2, 3], 'YK Pathan': [3, 3, 0, 0, 1, 0, 0, 0, 7, 7], 'JP Faulkner': [6, 5, 5, 2, 1, 0, 0, 0, 25, 19], 'DJ Muthuswami': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'MA Starc': [3, 2, 1, 0, 2, 0, 0, 0, 12, 8], 'Harbhajan Singh': [3, 4, 1, 0, 0, 0, 0, 0, 6, 8], 'PP Chawla': [8, 2, 0, 0, 1, 0, 0, 0, 6, 11], 'MJ McClenaghan': [2, 0, 0, 0, 0, 0, 1, 0, 6, 3], 'A Mishra': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'GB Hogg': [3, 3, 0, 0, 1, 0, 0, 0, 7, 7], 'KA Pollard': [0, 1, 2, 0, 2, 0, 2, 0, 25, 7], 'TA Boult': [0, 1, 0, 0, 1, 0, 0, 0, 5, 2], 'A Ashish Reddy': [0, 3, 0, 0, 0, 0, 0, 0, 3, 3], 'PV Tambe': [2, 12, 0, 0, 6, 0, 2, 0, 48, 22], 'Ankit Sharma': [4, 4, 0, 0, 0, 0, 0, 0, 4, 8], 'B Kumar': [1, 3, 0, 0, 2, 0, 0, 0, 11, 6], 'PJ Cummins': [0, 2, 1, 0, 0, 0, 0, 0, 4, 3], 'Iqbal Abdulla': [4, 0, 0, 0, 0, 0, 0, 0, 0, 4], 'J Suchith': [4, 2, 0, 0, 2, 0, 1, 0, 16, 9], 'P Suyal': [2, 2, 0, 0, 0, 0, 0, 0, 2, 4], 'CH Morris': [2, 10, 0, 0, 3, 0, 0, 0, 22, 15], 'MC Henriques': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'SR Watson': [2, 2, 0, 0, 6, 0, 0, 0, 26, 10], 'GS Sandhu': [2, 0, 0, 0, 0, 0, 1, 0, 6, 3], 'P Kumar': [1, 5, 0, 0, 0, 0, 0, 0, 5, 6], 'Yuvraj Singh': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'DJ Hooda': [0, 2, 2, 0, 2, 0, 0, 0, 14, 6], 'AD Russell': [6, 3, 0, 0, 2, 0, 0, 0, 11, 11]}"
DJG Sammy ,"{'YK Pathan': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'A Ashish Reddy': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'SP Narine': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'Shakib Al Hasan': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'KV Sharma': [2, 4, 0, 0, 0, 0, 0, 0, 4, 6], 'RS Bopara': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'PP Chawla': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2]}"
Imran Tahir ,"{'A Nehra': [0, 0, 1, 0, 0, 0, 0, 0, 2, 1], 'DJ Bravo': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'MA Starc': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'D Wiese': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1], 'HV Patel': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1]}"
Anureet Singh ,"{'Imran Tahir': [0, 2, 0, 0, 0, 0, 1, 0, 8, 3], 'MM Sharma': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'DJ Bravo': [3, 5, 0, 0, 0, 0, 0, 0, 5, 8], 'JP Faulkner': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'A Nehra': [4, 1, 0, 0, 0, 0, 0, 0, 1, 5], 'MA Starc': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'P Kumar': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'R Ashwin': [0, 2, 0, 0, 0, 0, 0, 0, 2, 2], 'B Kumar': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'M Morkel': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'CH Morris': [2, 0, 0, 0, 0, 0, 0, 0, 0, 2], 'RA Jadeja': [0, 1, 0, 0, 0, 0, 0, 0, 1, 1]}"
M Vohra ,"{'P Negi': [1, 1, 0, 0, 0, 0, 0, 0, 1, 2], 'AD Russell': [4, 2, 3, 0, 1, 0, 1, 0, 18, 11], 'Bipul Sharma': [3, 1, 0, 0, 1, 0, 0, 0, 5, 5], 'D Wiese': [1, 0, 0, 1, 0, 0, 0, 0, 3, 2], 'J Botha': [1, 1, 0, 0, 0, 0, 1, 0, 7, 3], 'Z Khan': [4, 0, 0, 0, 0, 0, 0, 0, 0, 4], 'UT Yadav': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'HV Patel': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'TA Boult': [3, 1, 0, 0, 0, 0, 0, 0, 1, 4], 'MA Starc': [2, 1, 1, 0, 0, 0, 0, 0, 3, 4], 'GB Hogg': [5, 3, 0, 0, 0, 0, 0, 0, 3, 8], 'SP Narine': [3, 3, 0, 0, 0, 0, 0, 0, 3, 6], 'I Sharma': [2, 4, 0, 0, 0, 0, 1, 0, 10, 7], 'PP Chawla': [1, 1, 0, 0, 0, 0, 1, 0, 7, 3], 'B Kumar': [5, 1, 0, 0, 2, 0, 0, 0, 9, 8], 'JP Duminy': [2, 1, 0, 0, 0, 0, 0, 0, 1, 3], 'IC Pandey': [3, 1, 1, 0, 0, 0, 0, 0, 3, 5], 'S Aravind': [0, 1, 0, 0, 0, 0, 1, 0, 7, 2]}"
